iteration	loss	n_p	w_0	w_1	c	ID	y	mean	mean_prob	mode	mode_prob	lb	ub	capture
3806	0.058	16	-1.7828480414019483	-7.150828179107016	0.9241419411219791	7JUE_A	8.0	7.929	0.012	8.0	64.969	7.983	8.008	1
3807	0.993	24	-1.7828098961001326	-7.150685133970111	0.9255185996186022	6C7N_D	8.0	6.604	0.546	5.5	1.754	5.32	7.708	0
3808	0.926	42	-1.782854641712593	-7.151009922914563	0.9255542336496799	4K1L_D	6.5	7.088	0.446	6.4	11.46	5.533	8.503	1
3809	0.912	41	-1.7828695607822376	-7.15110289060637	0.9260519402991679	3NHA_A	6.5	7.527	0.335	6.5	5.163	5.443	9.422	1
3810	0.784	102	-1.782882633724113	-7.151168874390956	0.9265569877904853	3M41_B	7.5	7.092	0.006	7.5	14.095	5.499	8.5	1
3811	0.986	1	-1.782882633724113	-7.151168874390956	0.9272661273436796	2WL1_A	7.5	7.25	0.146	7.7	25.732	5.153	8.438	1
3812	0.979	257	-1.782935434722195	-7.15143230305448	0.9271388356239291	1FOT_A	8.5	7.117	0.396	6.99	0.422	5.22	8.817	1
3813	0.493	3	-1.782935434722195	-7.15143230305448	0.9278468123817598	4P4G_B	6.2	6.675	0.077	6.2	34.437	5.713	7.878	1
3814	0.727	62	-1.7829154169765309	-7.1512356097564895	0.9288262953506262	2ZRL_A	6.9	6.627	0.026	6.9	18.634	5.678	7.508	1
3815	0.984	1	-1.7829154169765309	-7.1512356097564895	0.9295308994210766	4V1S_B	7.0	7.0	0.154	7.2	35.408	5.153	8.438	1
3816	1.0	0	-1.7829154169765309	-7.1512356097564895	0.9295308994210766	3WE9_A	9.0	6.8	0.311	6.8	0.311	4.693	8.908	0
3817	0.911	38	-1.7829271813071337	-7.151276859192873	0.9300267834787687	3WGT_B	8.5	7.414	0.189	8.5	5.556	5.953	8.635	1
3818	1.0	6	-1.7829271813071332	-7.15127685919287	0.9307289322314052	6Q3R_B	4.0	7.471	0.402	7.5	20.601	6.033	8.588	0
3819	0.824	70	-1.7835204844964534	-7.15545993642136	0.9225397041470929	4JLT_A	7.5	7.366	0.402	6.5	5.369	5.491	8.691	1
3820	1.0	0	-1.7835204844964534	-7.15545993642136	0.9225397041470929	3LZ1_J	6.0	6.8	0.311	6.8	0.311	4.693	8.908	1
3821	0.768	74	-1.7836217124133567	-7.156005446359932	0.9216662058439425	4QMV_A	8.0	7.643	0.225	8.0	14.442	5.763	8.522	1
3822	0.996	4	-1.7836217124133567	-7.156005446359932	0.9223851203460086	4II4_C	8.0	6.36	0.059	6.5	32.638	5.483	7.658	0
3823	0.99	2	-1.7835513192781982	-7.155791969218626	0.9244494986821733	3OTN_B	8.0	6.5	0.451	6.38	0.455	5.003	8.198	1
3824	0.984	1	-1.7835513192781982	-7.155791969218626	0.9251628563459605	5WBI_A	7.0	6.025	0.13	5.25	1.416	4.953	8.438	1
3825	0.909	6	-1.7839848005967076	-7.157993686469623	0.9190726162287732	2EFF_A	4.7	5.117	9.265	5.0	10.742	4.355	7.288	1
3826	0.992	3	-1.7839848001324816	-7.157993683930311	0.9197967345361777	6LGW_F	6.5	7.575	0.603	8.0	21.219	5.713	8.038	1
3827	1.0	0	-1.7839848001324816	-7.157993683930311	0.9197967345361777	6TH0_B	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
3828	0.883	128	-1.7839848001114293	-7.157993683745972	0.9205193980409422	6EO8_L	7.0	7.181	0.009	7.5	20.107	4.699	8.526	1
3829	0.567	6	-1.7839534373833492	-7.157871654776685	0.9217756842642842	7OXY_B	7.75	6.907	0.173	7.75	29.799	4.485	7.758	1
3830	0.855	22	-1.78393968685693	-7.157751461343931	0.9226111916307707	3VU8_A	7.5	6.672	0.612	7.5	9.361	4.599	8.078	1
3831	0.475	20	-1.7839396868597623	-7.15775146137544	0.9233282261447929	4F61_I	6.8	6.686	0.015	6.8	28.054	5.593	7.008	1
3832	1.0	0	-1.7839396868597623	-7.15775146137544	0.9233282261447929	6PXS_D	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
3833	0.807	25	-1.7839525043167124	-7.157873293270837	0.9238547179023118	6ASM_A	5.5	5.977	0.01	4.8	15.545	4.39	8.208	1
3834	0.906	10	-1.7839525043167124	-7.157873293270837	0.9245692642926244	4YZU_B	7.2	7.691	0.022	9.0	25.485	5.593	8.999	1
3835	0.996	7	-1.7839466262317891	-7.157850953004827	0.9253831365573219	3V1N_A	6.4	6.638	0.039	7.0	17.213	4.807	8.198	1
3836	0.992	28	-1.7839567765368007	-7.157900383381794	0.9259337999605302	5XAC_D	7.5	5.831	0.009	5.6	14.115	4.48	7.988	1
3837	0.934	15	-1.7839465477545866	-7.15786736406831	0.9268326503708804	2QQM_A	6.5	7.394	0.055	7.9	16.065	5.983	8.498	1
3838	0.139	6	-1.7839465477545866	-7.15786736406831	0.9275412375481442	3VBL_E	6.0	6.114	0.039	6.0	57.533	5.983	7.288	1
3839	0.951	81	-1.7839362890627937	-7.157815688376408	0.9284093249442907	1KJO_A	7.0	7.084	0.011	7.5	34.411	5.993	8.278	1
3840	1.0	0	-1.7839362890627937	-7.157815688376408	0.9284093249442907	1YBZ_A	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
3841	0.874	7	-1.7839362890627937	-7.157815688376408	0.9291147263777101	1JKI_B	4.5	4.975	0.014	4.6	43.231	4.49	7.118	1
3842	0.996	4	-1.7838975366624166	-7.157604154082311	0.9304158730708834	6JX5_C	5.5	7.24	0.059	6.4	13.877	5.713	9.192	0
3843	0.487	1	-1.7838975366624166	-7.157604154082311	0.9311172938027475	1UV0_A	6.0	6.4	0.148	6.0	34.19	5.153	8.438	1
3844	1.0	0	-1.7838975366624166	-7.157604154082311	0.9311172938027475	6LKN_N	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
3845	0.997	5	-1.7838975366624166	-7.157604154082311	0.931817306128896	5B2H_B	8.0	6.05	0.044	6.0	26.803	5.483	7.468	0
3846	0.987	83	-1.783894901548804	-7.1575915137866835	0.9325575339638406	1EZL_D	5.7	6.486	0.163	7.0	9.335	3.988	8.492	1
3847	0.91	1765	-1.7840069780878995	-7.158346554899415	0.931579623308603	5I17_L	6.5	6.76	0.121	7.5	3.803	4.256	8.785	1
3848	0.83	5	-1.7840069780878995	-7.158346554899415	0.9322787109757398	5Z66_A	8.0	5.8	0.038	8.0	11.607	3.482	7.998	0
3849	0.968	31	-1.783998422655384	-7.158301019752788	0.9331084028718178	4P7V_F	8.5	7.069	0.079	9.0	5.989	4.549	9.489	1
3850	0.868	226	-1.784001792197695	-7.158337143087739	0.933755449010499	1WVP_A	7.0	7.532	0.047	9.0	14.722	5.991	9.0	1
3851	0.984	17	-1.7838759126905843	-7.157729672658925	0.9364331355803608	5C92_A	6.5	5.583	0.335	8.0	3.943	4.255	7.988	1
3852	0.768	12	-1.7838759126905843	-7.157729672658925	0.9371225162229541	1W2N_A	8.0	7.369	0.022	7.0	24.53	6.983	7.998	0
3853	0.76	20	-1.7838759126905843	-7.157729672658925	0.9378105278516596	1SA1_E	7.0	6.676	0.015	6.8	33.411	5.593	6.998	0
3854	0.999	25	-1.7838759119308527	-7.15772966944366	0.9384971754587226	6G2N_B	6.5	5.127	0.123	4.0	3.803	3.916	7.732	1
3855	0.651	8	-1.783843412764055	-7.157687794446041	0.939716276236647	4JGY_C	7.0	6.839	0.081	7.0	18.159	4.993	7.708	1
3856	0.922	187	-1.7838646978201977	-7.157819041489605	0.9400818485662176	6LHI_B	4.6	7.029	0.27	4.6	4.865	4.496	8.967	1
3857	0.968	73	-1.7839821777605787	-7.158497511973257	0.938988743944521	2PSN_D	7.5	7.11	0.105	6.5	3.469	4.962	8.667	1
3858	0.89	16	-1.7847559174919745	-7.162302447774278	0.9276081102260311	5TIZ_A	6.5	7.106	0.069	8.5	1.361	6.093	8.588	1
3859	0.871	45	-1.7848696172533276	-7.163063185289699	0.9265794894317576	1T1S_B	5.6	6.576	0.213	5.6	6.651	4.979	9.442	1
3860	0.175	16	-1.7848491873237953	-7.162987037722135	0.9276410608540018	5AQL_D	8.5	8.271	0.028	8.5	57.989	6.913	8.508	1
3861	0.952	229	-1.7848491873237953	-7.162987037722135	0.9283479988156017	4N00_A	4.5	6.356	0.004	6.6	10.206	4.49	8.148	1
3862	0.731	9	-1.785213023336351	-7.165685341474768	0.923656444549268	6EOI_B	7.5	6.83	0.136	7.5	14.753	4.901	8.498	1
3863	0.329	2	-1.785213023336727	-7.165685341478978	0.9243713684706985	1RO2_A	8.5	7.933	0.07	8.5	40.421	5.463	8.508	1
3864	0.974	195	-1.785215009510394	-7.165692822228597	0.9250507027232421	7FIC_A	5.5	7.233	0.25	7.5	8.736	4.6	8.891	1
3865	0.863	233	-1.785215009510397	-7.165692822228629	0.9257628579789051	2B14_B	7.0	6.501	1.626	7.5	11.061	4.587	7.998	1
3866	1.0	0	-1.785215009510397	-7.165692822228629	0.9257628579789051	6R6D_A	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
3867	0.992	66	-1.7851958190265254	-7.165597783114988	0.9267741557645187	1G8X_B	7.2	7.141	0.088	7.0	14.667	5.893	8.344	1
3868	0.994	4	-1.7851958186582793	-7.1655977805965385	0.9274828692871713	1PM7_B	6.5	6.42	0.06	5.8	14.38	5.483	7.658	1
3869	0.496	1	-1.7851958186583872	-7.165597780597754	0.9281901267651319	3UIY_A	4.6	5.7	0.108	4.6	28.574	4.589	8.438	1
3870	0.993	3	-1.7851958186583872	-7.165597780597754	0.9288960000403769	7JND_A	7.5	6.7	0.078	7.0	35.647	5.713	7.878	1
3871	0.593	4	-1.785146201568873	-7.1654197869012055	0.9304685308586917	3GFX_B	8.0	7.22	0.234	8.0	28.155	5.543	8.008	1
3872	0.993	1	-1.785146201568873	-7.1654197869012055	0.931169830613035	6OFS_A	8.5	5.5	0.093	4.2	26.265	4.187	8.438	0
3873	0.437	103	-1.7851512402263017	-7.165397720027144	0.9317728629306123	2AQZ_B	7.5	7.169	0.017	7.5	34.623	4.985	8.002	1
3874	1.0	0	-1.7851512402263017	-7.165397720027144	0.9317728629306123	6AZ5_A	8.0	6.8	0.311	6.8	0.311	4.693	8.908	1
3875	1.0	5	-1.7851512402263017	-7.165397720027144	0.9324715195243365	6PHP_A	4.0	6.883	0.052	8.0	13.664	5.483	8.008	0
3876	0.39	22	-1.7851512402263017	-7.165397720027144	0.933168830014063	5E4N_B	7.5	7.296	0.013	7.5	42.286	5.403	8.208	1
3877	0.156	30	-1.7851064897115492	-7.165185142746126	0.9345728289282325	3WLO_A	7.0	6.961	0.053	7.0	59.303	6.413	7.038	1
3878	0.964	354	-1.785114593962691	-7.165214831662495	0.9351262669528773	7VJX_B	8.5	6.688	0.14	6.5	13.622	5.0	8.502	1
3879	0.838	95	-1.7858741143074348	-7.170800975918981	0.9245262195671184	6Q39_C	7.0	7.593	0.095	8.5	3.523	5.003	8.61	1
3880	0.99	2	-1.7858741143074348	-7.170800975918981	0.9252394237891364	4FXY_Q	7.0	6.6	0.57	6.5	26.334	5.463	8.128	1
3881	0.935	5	-1.7863098504692108	-7.173540209859238	0.9193401396389218	3IVU_B	6.0	6.383	0.394	6.2	11.832	5.783	7.468	1
3882	0.909	284	-1.7862333595759334	-7.172916190795056	0.9211702333035368	3E65_B	6.0	6.445	0.31	6.0	3.498	5.593	7.648	1
3883	0.959	48	-1.7862332037133033	-7.172915212742107	0.9218925218341888	4J3E_A	6.0	6.086	0.006	6.5	4.676	3.987	8.205	1
3884	0.93	14	-1.7861689349001408	-7.17257279291926	0.9236158638011842	1PT9_B	7.0	6.647	0.554	6.5	5.687	5.523	8.098	1
3885	0.987	1	-1.786166589046073	-7.1725651583077195	0.924374139395639	4V81_p	7.6	6.0	0.271	5.3	0.386	4.277	8.438	1
3886	0.555	85	-1.786185081079004	-7.172663808665302	0.9247994566111277	6EIU_A	7.5	7.997	6.183	7.5	31.822	7.273	8.91	1
3887	0.939	198	-1.7862473718772625	-7.173065068734717	0.9245512100075998	5TQ3_B	7.5	6.488	0.801	6.0	7.307	5.13	8.49	1
3888	0.795	4	-1.7862473718772625	-7.173065068734717	0.9252643611163598	3KAV_D	7.5	6.96	0.083	7.5	13.334	5.473	8.018	1
3889	0.966	66	-1.786206418500835	-7.172675172339388	0.9265527291875434	6I21_A	4.7	6.715	0.033	4.5	1.392	4.51	8.539	1
3890	0.922	288	-1.7865074681643367	-7.174529610085643	0.9227062281788481	2XUD_B	6.5	6.521	0.469	7.0	9.701	5.033	7.64	1
3891	0.327	2	-1.7865074681643367	-7.174529610085643	0.9234230608849575	4OHV_A	5.5	5.933	0.083	5.5	48.348	5.463	8.128	1
3892	0.849	45	-1.786487409602981	-7.174402190130231	0.9243958615733194	1HX9_A	6.9	6.954	0.173	7.0	25.224	5.893	8.488	1
3893	0.486	1	-1.786487409602981	-7.174402190130231	0.925109323378948	6G16_H	7.5	7.15	0.15	7.5	36.092	5.153	8.438	1
3894	0.98	220	-1.7863990712246354	-7.173882265946025	0.9271843760055679	3IK1_A	6.8	7.192	0.202	7.4	2.189	4.439	8.94	1
3895	0.718	49	-1.7863892800279715	-7.1738386142813155	0.9280519668752634	4XQW_A	6.0	6.312	0.045	6.0	19.216	4.3	8.989	1
3896	0.784	4	-1.78629828204816	-7.173470558245236	0.9302795540810889	6Q55_A	7.5	6.86	0.513	7.5	14.609	5.723	7.778	1
3897	0.747	7	-1.7862965574910543	-7.173465402288181	0.9310142959526512	1R7A_B	8.0	7.038	0.047	7.0	35.278	5.113	7.998	0
3898	1.0	0	-1.7862965574910543	-7.173465402288181	0.9310142959526512	2P6Y_A	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
3899	0.798	5	-1.7864422373642532	-7.174129853900257	0.9293730857308311	3ZGY_D	7.0	7.317	0.262	7.0	12.281	5.773	8.578	1
3900	0.971	36	-1.7863948400397487	-7.173812191991048	0.9307901412014554	6BYU_L	6.7	6.678	0.026	7.0	15.354	5.313	8.108	1
3901	0.952	29	-1.7863075088838087	-7.1735512918432	0.9331649076909285	4IYM_P	6.5	6.17	0.183	6.5	2.538	4.153	8.556	1
3902	0.989	41	-1.7863473642654983	-7.173839829369291	0.933278298055985	3H9D_B	6.5	6.626	0.074	5.56	0.62	4.468	8.583	1
3903	1.0	0	-1.7863473642654983	-7.173839829369291	0.933278298055985	4YN5_A	6.9	6.8	0.311	6.8	0.311	4.693	8.908	1
3904	0.961	3	-1.7865725545081739	-7.1748398803513505	0.9303414318017196	4YS6_A	7.5	6.075	0.128	7.49	0.385	4.218	8.058	1
3905	0.788	18	-1.7865725545085434	-7.174839880360453	0.93104300524408	7K5M_F	6.5	6.942	0.016	6.5	12.793	5.003	9.494	1
3906	0.981	15	-1.7865734747571786	-7.174835998118785	0.9317093461828171	2HB6_B	6.0	6.763	0.287	8.5	4.642	3.993	8.569	1
3907	0.912	203	-1.786575392466104	-7.174854263652355	0.9323800625963261	1LM3_D	8.5	6.766	0.077	7.5	4.403	4.997	8.504	1
3908	0.973	691	-1.7865470457299952	-7.174718187700183	0.9335258567767205	2W1L_A	4.2	4.905	0.132	4.5	15.999	3.501	7.589	1
3909	0.621	7	-1.7865383389788736	-7.174680135372222	0.934362173097919	5XCK_B	6.5	7.425	0.183	6.5	25.078	6.463	8.768	1
3910	0.993	2	-1.7865383389788736	-7.174680135372222	0.9350556956559113	1TJL_J	5.6	6.933	0.103	7.0	47.195	5.463	8.128	1
3911	0.999	38	-1.7865383389788736	-7.174680135372222	0.9357478377933748	5NZ1_H	7.5	6.56	0.008	6.5	32.339	6.243	6.708	0
3912	1.0	0	-1.7865383389788736	-7.174680135372222	0.9357478377933748	7F49_B	4.6	6.8	0.311	6.8	0.311	4.693	8.908	0
3913	0.77	285	-1.7865461320061717	-7.17477346169906	0.9363498051251541	6NTH_B	7.0	6.517	1.076	7.0	11.661	5.019	7.603	1
3914	0.998	2	-1.7865461320061717	-7.17477346169906	0.9370393287330203	7QRE_D	4.6	5.667	0.07	6.7	23.989	3.491	8.128	1
3915	0.844	12	-1.7865461320061717	-7.17477346169906	0.9377275067367058	3W0T_D	7.0	6.077	0.02	5.8	37.878	5.783	6.998	0
3916	0.998	3	-1.7865461320061717	-7.17477346169906	0.938414280808978	6NVQ_C	8.8	5.95	0.062	5.5	34.054	5.483	7.878	0
3917	1.0	0	-1.7865461320061717	-7.17477346169906	0.938414280808978	4B5R_A	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
3918	0.996	439	-1.7865525280327135	-7.174815814019985	0.9390043938984103	4U7V_B	4.0	5.734	0.017	5.5	7.083	4.404	7.489	0
3919	0.871	59	-1.7868706338938083	-7.1773734616659715	0.9350291022226997	5N4P_A	7.5	6.803	0.009	5.0	9.612	4.571	8.597	1
3920	0.807	82	-1.7873787458147554	-7.180220561569016	0.9279574418723975	4YBS_A	7.5	7.057	0.049	7.5	9.256	5.402	8.453	1
3921	0.988	22	-1.7873770252139	-7.180216835194671	0.9286972612395905	5B6N_F	7.5	5.954	0.113	5.5	1.643	4.492	8.256	1
3922	0.531	14	-1.787366348315104	-7.180157853860731	0.9295668604214874	2QFT_A	7.0	7.327	0.112	7.0	33.066	6.983	8.308	1
3923	0.965	230	-1.7873658567625144	-7.180156317081276	0.9302791481879116	7B01_A	5.0	6.75	0.004	6.5	5.91	4.587	8.982	1
3924	0.894	65	-1.787365856775359	-7.180156317221377	0.9309808265195136	2XZ5_E	8.5	7.088	0.005	7.5	28.132	4.491	8.498	0
3925	0.911	354	-1.787363318832467	-7.180147078831166	0.9317252171503003	7LZZ_A	7.5	6.691	0.311	6.5	13.852	5.001	8.496	1
3926	0.85	6	-1.7873098938960794	-7.1799117042029375	0.9332900614690188	4AG9_B	8.5	6.943	0.31	8.5	10.407	4.441	9.147	1
3927	0.994	1	-1.7873098938960794	-7.1799117042029375	0.9339857157103298	7DPI_D	5.0	6.65	0.155	6.5	6.774	5.153	8.438	0
3928	0.973	37	-1.7872987914550862	-7.179860788964766	0.9348564210078188	5XVQ_B	6.2	6.33	0.206	8.0	7.299	5.051	8.982	1
3929	0.836	10	-1.787615384424062	-7.182422584862599	0.9308913208633915	4PD6_A	9.5	7.982	0.019	8.5	13.085	6.443	9.504	1
3930	0.973	76	-1.7876042301899413	-7.182397975133508	0.9317817837124116	7PW1_A	5.6	7.208	0.088	8.5	1.439	5.329	8.927	1
3931	0.931	155	-1.787674981093921	-7.1828681706204085	0.9314269296793946	4DYX_A	8.0	7.404	0.296	9.0	5.479	4.606	9.011	1
3932	0.125	23	-1.787674981093921	-7.1828681706204085	0.932126304889838	4CLL_A	4.8	4.833	0.004	4.8	62.764	4.201	4.808	1
3933	0.49	1	-1.787674981093921	-7.1828681706204085	0.9328242991842465	7C5Y_B	5.6	6.2	0.14	5.6	36.308	5.153	8.438	1
3934	0.796	4	-1.787674981093921	-7.1828681706204085	0.9335208974996317	2DJH_A	8.0	7.26	0.058	6.5	26.85	5.933	8.498	1
3935	0.83	23	-1.7876435326905586	-7.182696017095145	0.9346997291171076	2HIJ_L	6.7	6.9	0.095	7.4	14.692	4.905	7.998	1
3936	0.776	8	-1.7876435326905586	-7.182696017095145	0.9353925748213405	2A3X_J	5.5	7.267	0.032	8.0	40.178	5.493	8.008	1
3937	0.972	26	-1.7877360661856494	-7.1829281590745255	0.93411903747666	4HVT_A	8.5	7.687	0.295	7.94	0.3	5.161	9.791	1
3938	0.992	3	-1.7877360661856494	-7.1829281590745255	0.934813056061264	1KXP_D	6.6	5.15	0.034	4.6	52.6	4.591	7.878	1
3939	0.848	6	-1.7875911021855522	-7.182371284709966	0.9379608113368831	2IVE_B	7.5	6.686	0.623	7.5	10.41	5.663	7.508	1
3940	0.999	10	-1.787591102185085	-7.182371284708016	0.9386471098051714	3NVA_B	4.5	8.073	0.586	8.5	1.859	6.563	8.993	0
3941	0.164	66	-1.787591102185085	-7.182371284708016	0.9393320624993151	4P44_A	8.0	7.881	0.003	8.0	59.516	7.243	8.008	1
3942	0.743	3	-1.787591102185085	-7.182371284708016	0.9400156535739587	4GMF_D	7.3	7.4	0.07	8.0	17.574	5.713	8.008	1
3943	0.666	27	-1.787497548280396	-7.181906210703344	0.9421777272923226	1WZM_B	6.1	6.746	0.139	6.1	22.693	5.433	9.267	1
3944	0.982	4	-1.787525606611539	-7.182009709841818	0.9423764949742189	2GF2_D	7.0	6.14	0.071	6.5	14.404	4.378	8.068	1
3945	0.924	94	-1.7877640015366405	-7.1837835563989465	0.9395519139196605	6V6U_A	8.0	6.732	0.053	6.0	4.933	4.76	8.502	1
3946	0.974	39	-1.7877640015366405	-7.1837835563989465	0.9402350569960093	2G7Q_B	5.6	7.075	0.008	6.5	11.12	5.993	8.498	0
3947	0.486	1	-1.7877640336059275	-7.183783897985777	0.9409163754474129	4Z3C_C	7.5	7.15	0.15	7.5	20.361	5.153	8.438	1
3948	0.974	64	-1.7878293351184393	-7.18402364091328	0.9404758302484353	7Q52_AAA	8.5	7.32	0.309	7.5	1.392	5.536	8.968	1
3949	0.863	233	-1.7878293351184393	-7.18402364091328	0.9411571352490898	2B9A_B	7.0	6.501	1.67	7.5	11.9	4.589	7.998	1
3950	0.454	16	-1.7877828942914553	-7.183775098479042	0.9425485115969038	1GJP_A	8.0	7.924	0.097	8.0	37.706	6.883	8.558	1
3951	0.394	4	-1.7877828942917455	-7.183775098482312	0.9432256708804109	2O3K_B	6.5	6.76	0.062	6.5	33.796	5.933	7.658	1
3952	0.643	8	-1.7878714573449084	-7.184216622953112	0.9425277250039967	3WT4_D	8.0	7.378	0.036	8.0	23.584	5.593	8.578	1
3953	1.0	19	-1.7878714573449084	-7.184216622953112	0.9432048927721053	3MZN_B	4.6	7.69	0.187	6.5	3.588	5.563	10.292	0
3954	0.162	5	-1.7878714573449084	-7.184216622953112	0.9438807392974566	2ZUS_D	6.5	6.55	0.051	6.5	59.083	6.123	7.468	1
3955	0.829	12	-1.7878726273141365	-7.184167783441009	0.9444841578987485	3VXJ_A	6.0	6.3	0.419	6.0	11.093	4.201	8.478	1
3956	0.671	5	-1.7881361325393814	-7.1865253173695605	0.9413360756973207	2GSW_D	8.5	7.633	0.042	8.5	13.486	6.123	8.518	1
3957	0.991	2	-1.7881361325393814	-7.1865253173695605	0.9420156570747014	2EGI_I	7.5	6.5	0.101	8.5	19.543	4.189	8.508	1
3958	0.197	4	-1.7881361325393814	-7.1865253173695605	0.9426938625766127	4Z3Z_H	8.5	8.16	0.035	8.5	57.524	5.933	8.508	1
3959	0.876	487	-1.788195988341917	-7.186950352430103	0.9424873896333315	6MTN_L	6.5	6.619	0.027	7.5	4.411	4.013	8.521	1
3960	0.488	1	-1.788195988341917	-7.186950352430103	0.9431646648317459	4OKZ_D	7.8	7.3	0.144	7.8	33.123	5.153	8.438	1
3961	0.963	19	-1.788380854320867	-7.188388603858154	0.9411364812296015	4EDF_D	5.0	7.155	0.015	6.5	10.179	5.063	9.38	0
3962	0.48	9	-1.7882069079540164	-7.18706486320192	0.9443706010939473	4GWO_B	6.5	7.04	0.056	6.5	34.483	6.483	8.498	1
3963	0.794	4	-1.7882069079540164	-7.18706486320192	0.9450441157178767	1IUB_A	7.2	6.1	0.054	5.0	27.83	4.983	7.658	1
3964	0.99	2	-1.7882069079540164	-7.18706486320192	0.9457162841475926	3AKN_A	7.0	7.2	0.099	7.3	22.498	5.463	8.128	1
3965	0.493	1	-1.7882069079540164	-7.18706486320192	0.9463870883953581	4IU2_B	8.5	7.65	0.125	8.5	35.753	5.153	8.508	1
3966	0.894	76	-1.7882110428432056	-7.187080714968265	0.9469872973173458	4TZT_A	6.5	7.14	0.019	6.8	13.642	5.993	8.989	1
3967	0.985	1	-1.7882110428432056	-7.187080714968265	0.9476555785456398	1ETE_D	6.4	5.9	0.122	5.0	30.779	4.983	8.438	1
3968	0.984	1	-1.7882110428432056	-7.187080714968265	0.9483225242574621	5OHF_H	6.7	6.65	0.155	6.5	35.835	5.153	8.438	1
3969	0.447	30	-1.7882087940056524	-7.187071908436864	0.9490256288614893	4N94_B	6.5	6.306	0.045	6.5	38.77	4.803	7.458	1
3970	0.888	44	-1.7882087940056524	-7.187071908436864	0.9496898320376279	6RRW_A	7.4	7.04	0.007	7.0	60.506	6.983	7.398	0
3971	0.99	1	-1.7882087940056524	-7.187071908436864	0.9503526992777407	4D3Q_B	5.6	7.1	0.151	7.4	33.289	5.153	8.438	1
3972	0.779	213	-1.7882389762486859	-7.187294446321948	0.9505643371858326	1G7G_A	7.5	7.421	0.126	7.5	14.01	5.898	8.497	1
3973	0.873	7	-1.7882314875713592	-7.187259095647951	0.951342275842307	5N9Z_P	8.5	7.538	0.767	7.5	11.885	6.473	8.498	0
3974	1.0	0	-1.7882314875713592	-7.187259095647951	0.951342275842307	3U99_A	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
3975	0.957	3	-1.7883752165996007	-7.1879803095608565	0.9497937989845141	2W3N_C	6.6	7.413	0.681	8.6	17.516	5.713	8.598	1
3976	0.907	76	-1.7883765725067549	-7.18798550314605	0.9504338288477124	2AQH_A	7.2	7.131	0.019	6.8	13.225	5.993	8.992	1
3977	0.998	31	-1.7883591728942327	-7.18792550867571	0.9514002369491175	3SOA_A	5.5	6.897	0.64	7.0	5.487	4.609	8.488	1
3978	0.99	2	-1.7883591728942327	-7.18792550867571	0.9520596931347765	4N8F_E	6.6	5.867	0.08	6.4	22.587	4.261	8.128	1
3979	0.703	11	-1.7892361177773963	-7.193553380652398	0.939791550736231	4G0L_B	6.5	7.108	0.397	6.5	13.002	6.333	8.645	1
3980	0.939	1	-1.7895432883568234	-7.194750856995265	0.9353222018673466	4MX8_F	7.0	6.9	0.597	6.99	0.607	5.153	8.438	1
3981	0.848	19	-1.7895215845462118	-7.1946615135456025	0.9363727678230498	3D0Z_A	7.5	6.915	0.047	7.5	10.458	4.6	9.479	1
3982	0.984	265	-1.7895218752903392	-7.194667706460843	0.9370611014451413	6QUV_B	6.4	6.945	0.009	7.5	13.034	4.49	8.501	1
3983	0.893	439	-1.7895478250466776	-7.1948902736900715	0.9373676629667377	2UY0_B	5.0	5.732	0.018	5.5	7.019	4.401	7.492	1
3984	0.998	3	-1.7895478250466776	-7.1948902736900715	0.9380551477241121	5Z6V_A	4.5	6.45	0.075	7.5	18.131	5.483	7.878	0
3985	0.99	1	-1.7895478250466776	-7.1948902736900715	0.9387412843424179	3JQH_A	8.0	7.15	0.15	7.5	3.917	5.153	8.438	1
3986	0.856	27	-1.7895478250466776	-7.1948902736900715	0.9394260542517391	4NA5_A	6.0	7.029	0.018	7.5	30.198	5.987	7.508	1
3987	0.486	1	-1.7895478250466776	-7.1948902736900715	0.9401094556720109	5BTZ_A	7.5	7.15	0.15	7.5	35.114	5.153	8.438	1
3988	0.824	39	-1.7895392757684199	-7.194845696987389	0.9409234687779713	6RBM_A	8.0	7.279	0.007	6.5	21.626	5.673	8.99	1
3989	0.987	1	-1.7895392757684199	-7.194845696987389	0.9416038743184213	5NLG_A	6.0	6.2	0.14	5.6	35.642	5.153	8.438	1
3990	1.0	0	-1.7895392757684199	-7.194845696987389	0.9416038743184213	3TS3_D	8.0	6.8	0.311	6.8	0.311	4.693	8.908	1
3991	0.986	92	-1.7895211064646948	-7.194701647967842	0.942554791939533	4IMA_D	4.9	6.967	0.739	7.5	5.088	4.9	8.476	0
3992	0.902	26	-1.7898515569115585	-7.197475892622229	0.9384098737330607	5LNS_D	7.5	7.32	0.011	6.5	14.384	6.297	8.528	1
3993	1.0	129	-1.7898509064866963	-7.197469553372166	0.9391047935537059	2PQ3_A	6.3	6.79	0.008	6.5	7.393	4.492	8.513	1
